dataset,instance_id,image,on_dockerhub
swerebench_filtered,pgmpy__pgmpy-1899,swerebench/sweb.eval.x86_64.pgmpy_1776_pgmpy-1899,True
swerebench_filtered,pgmpy__pgmpy-1905,swerebench/sweb.eval.x86_64.pgmpy_1776_pgmpy-1905,True
swerebench_filtered,pgmpy__pgmpy-1906,swerebench/sweb.eval.x86_64.pgmpy_1776_pgmpy-1906,True
swerebench_filtered,pgmpy__pgmpy-1932,swerebench/sweb.eval.x86_64.pgmpy_1776_pgmpy-1932,True
swerebench_filtered,pgmpy__pgmpy-937,swerebench/sweb.eval.x86_64.pgmpy_1776_pgmpy-937,True
swerebench_filtered,pgmpy__pgmpy-973,swerebench/sweb.eval.x86_64.pgmpy_1776_pgmpy-973,True
swerebench_filtered,phac-nml__irida-uploader-44,swerebench/sweb.eval.x86_64.phac-nml_1776_irida-uploader-44,True
swerebench_filtered,phac-nml__irida-uploader-47,swerebench/sweb.eval.x86_64.phac-nml_1776_irida-uploader-47,True
swerebench_filtered,phanrahan__magma-1018,swerebench/sweb.eval.x86_64.phanrahan_1776_magma-1018,True
swerebench_filtered,phanrahan__magma-1076,swerebench/sweb.eval.x86_64.phanrahan_1776_magma-1076,True
swerebench_filtered,phanrahan__magma-917,swerebench/sweb.eval.x86_64.phanrahan_1776_magma-917,True
swerebench_filtered,physiopy__phys2bids-288,swerebench/sweb.eval.x86_64.physiopy_1776_phys2bids-288,True
swerebench_filtered,physiopy__phys2bids-358,swerebench/sweb.eval.x86_64.physiopy_1776_phys2bids-358,True
swerebench_filtered,physiopy__phys2bids-362,swerebench/sweb.eval.x86_64.physiopy_1776_phys2bids-362,True
swerebench_filtered,pika__pika-1041,swerebench/sweb.eval.x86_64.pika_1776_pika-1041,True
swerebench_filtered,pika__pika-1066,swerebench/sweb.eval.x86_64.pika_1776_pika-1066,True
swerebench_filtered,pika__pika-1132,swerebench/sweb.eval.x86_64.pika_1776_pika-1132,True
swerebench_filtered,pika__pika-1162,swerebench/sweb.eval.x86_64.pika_1776_pika-1162,True
swerebench_filtered,pika__pika-1233,swerebench/sweb.eval.x86_64.pika_1776_pika-1233,True
swerebench_filtered,pika__pika-1386,swerebench/sweb.eval.x86_64.pika_1776_pika-1386,True
swerebench_filtered,pika__pika-851,swerebench/sweb.eval.x86_64.pika_1776_pika-851,True
swerebench_filtered,pika__pika-888,swerebench/sweb.eval.x86_64.pika_1776_pika-888,True
swerebench_filtered,pika__pika-948,swerebench/sweb.eval.x86_64.pika_1776_pika-948,True
swerebench_filtered,pika__pika-954,swerebench/sweb.eval.x86_64.pika_1776_pika-954,True
swerebench_filtered,pimutils__khal-1053,swerebench/sweb.eval.x86_64.pimutils_1776_khal-1053,True
swerebench_filtered,pimutils__khal-1305,swerebench/sweb.eval.x86_64.pimutils_1776_khal-1305,True
swerebench_filtered,pints-team__pints-1088,swerebench/sweb.eval.x86_64.pints-team_1776_pints-1088,True
swerebench_filtered,pints-team__pints-1154,swerebench/sweb.eval.x86_64.pints-team_1776_pints-1154,True
swerebench_filtered,pints-team__pints-1462,swerebench/sweb.eval.x86_64.pints-team_1776_pints-1462,True
swerebench_filtered,pints-team__pints-1503,swerebench/sweb.eval.x86_64.pints-team_1776_pints-1503,True
swerebench_filtered,pior__pyramid_useragent-3,swerebench/sweb.eval.x86_64.pior_1776_pyramid_useragent-3,True
swerebench_filtered,piotrmaslanka__satella-11,swerebench/sweb.eval.x86_64.piotrmaslanka_1776_satella-11,True
swerebench_filtered,pjknkda__flake8-datetimez-3,swerebench/sweb.eval.x86_64.pjknkda_1776_flake8-datetimez-3,True
swerebench_filtered,planetarypy__pvl-64,swerebench/sweb.eval.x86_64.planetarypy_1776_pvl-64,True
swerebench_filtered,planetarypy__pvl-74,swerebench/sweb.eval.x86_64.planetarypy_1776_pvl-74,True
swerebench_filtered,planetarypy__pvl-83,swerebench/sweb.eval.x86_64.planetarypy_1776_pvl-83,True
swerebench_filtered,planetlabs__planet-client-python-1018,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-1018,True
swerebench_filtered,planetlabs__planet-client-python-1074,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-1074,True
swerebench_filtered,planetlabs__planet-client-python-129,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-129,True
swerebench_filtered,planetlabs__planet-client-python-167,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-167,True
swerebench_filtered,planetlabs__planet-client-python-378,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-378,True
swerebench_filtered,planetlabs__planet-client-python-390,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-390,True
swerebench_filtered,planetlabs__planet-client-python-407,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-407,True
swerebench_filtered,planetlabs__planet-client-python-429,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-429,True
swerebench_filtered,planetlabs__planet-client-python-581,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-581,True
swerebench_filtered,planetlabs__planet-client-python-621,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-621,True
swerebench_filtered,planetlabs__planet-client-python-654,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-654,True
swerebench_filtered,planetlabs__planet-client-python-713,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-713,True
swerebench_filtered,planetlabs__planet-client-python-805,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-805,True
swerebench_filtered,planetlabs__planet-client-python-816,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-816,True
swerebench_filtered,planetlabs__planet-client-python-833,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-833,True
swerebench_filtered,planetlabs__planet-client-python-850,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-850,True
swerebench_filtered,planetlabs__planet-client-python-852,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-852,True
swerebench_filtered,planetlabs__planet-client-python-870,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-870,True
swerebench_filtered,planetlabs__planet-client-python-898,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-898,True
swerebench_filtered,planetlabs__planet-client-python-900,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-900,True
swerebench_filtered,planetlabs__planet-client-python-917,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-917,True
swerebench_filtered,planetlabs__planet-client-python-978,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-978,True
swerebench_filtered,planetlabs__planet-client-python-989,swerebench/sweb.eval.x86_64.planetlabs_1776_planet-client-python-989,True
swerebench_filtered,plone__mr.roboto-123,swerebench/sweb.eval.x86_64.plone_1776_mr.roboto-123,True
swerebench_filtered,plone__plone.batching-24,swerebench/sweb.eval.x86_64.plone_1776_plone.batching-24,True
swerebench_filtered,plone__plone.dexterity-139,swerebench/sweb.eval.x86_64.plone_1776_plone.dexterity-139,True
swerebench_filtered,plone__plone.scale-61,swerebench/sweb.eval.x86_64.plone_1776_plone.scale-61,True
swerebench_filtered,plotly__dash-796,swerebench/sweb.eval.x86_64.plotly_1776_dash-796,True
swerebench_filtered,plotly__dash-999,swerebench/sweb.eval.x86_64.plotly_1776_dash-999,True
swerebench_filtered,plotly__plotly.py-1411,swerebench/sweb.eval.x86_64.plotly_1776_plotly.py-1411,True
swerebench_filtered,plotly__plotly.py-1447,swerebench/sweb.eval.x86_64.plotly_1776_plotly.py-1447,True
swerebench_filtered,podhmo__handofcats-15,swerebench/sweb.eval.x86_64.podhmo_1776_handofcats-15,True
swerebench_filtered,poliastro__poliastro-192,swerebench/sweb.eval.x86_64.poliastro_1776_poliastro-192,True
swerebench_filtered,poliastro__poliastro-330,swerebench/sweb.eval.x86_64.poliastro_1776_poliastro-330,True
swerebench_filtered,poliastro__poliastro-470,swerebench/sweb.eval.x86_64.poliastro_1776_poliastro-470,True
swerebench_filtered,poliastro__poliastro-658,swerebench/sweb.eval.x86_64.poliastro_1776_poliastro-658,True
swerebench_filtered,polygraph-python__polygraph-19,swerebench/sweb.eval.x86_64.polygraph-python_1776_polygraph-19,True
swerebench_filtered,postlund__pyatv-1004,swerebench/sweb.eval.x86_64.postlund_1776_pyatv-1004,True
swerebench_filtered,postlund__pyatv-1095,swerebench/sweb.eval.x86_64.postlund_1776_pyatv-1095,True
swerebench_filtered,postlund__pyatv-924,swerebench/sweb.eval.x86_64.postlund_1776_pyatv-924,True
swerebench_filtered,ppizarror__pygame-menu-357,swerebench/sweb.eval.x86_64.ppizarror_1776_pygame-menu-357,True
swerebench_filtered,ppizarror__pygame-menu-449,swerebench/sweb.eval.x86_64.ppizarror_1776_pygame-menu-449,True
swerebench_filtered,ppizarror__pygame-menu-454,swerebench/sweb.eval.x86_64.ppizarror_1776_pygame-menu-454,True
swerebench_filtered,praw-dev__praw-1398,swerebench/sweb.eval.x86_64.praw-dev_1776_praw-1398,True
swerebench_filtered,praw-dev__praw-1422,swerebench/sweb.eval.x86_64.praw-dev_1776_praw-1422,True
swerebench_filtered,pre-commit__pre-commit-1092,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1092,True
swerebench_filtered,pre-commit__pre-commit-1179,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1179,True
swerebench_filtered,pre-commit__pre-commit-1248,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1248,True
swerebench_filtered,pre-commit__pre-commit-1251,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1251,True
swerebench_filtered,pre-commit__pre-commit-1259,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1259,True
swerebench_filtered,pre-commit__pre-commit-1299,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1299,True
swerebench_filtered,pre-commit__pre-commit-1341,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1341,True
swerebench_filtered,pre-commit__pre-commit-1359,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1359,True
swerebench_filtered,pre-commit__pre-commit-1363,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1363,True
swerebench_filtered,pre-commit__pre-commit-1382,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1382,True
swerebench_filtered,pre-commit__pre-commit-1435,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1435,True
swerebench_filtered,pre-commit__pre-commit-1480,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1480,True
swerebench_filtered,pre-commit__pre-commit-1497,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1497,True
swerebench_filtered,pre-commit__pre-commit-1576,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1576,True
swerebench_filtered,pre-commit__pre-commit-1715,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1715,True
swerebench_filtered,pre-commit__pre-commit-1778,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1778,True
swerebench_filtered,pre-commit__pre-commit-1997,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-1997,True
swerebench_filtered,pre-commit__pre-commit-2005,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2005,True
swerebench_filtered,pre-commit__pre-commit-2029,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2029,True
swerebench_filtered,pre-commit__pre-commit-2154,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2154,True
swerebench_filtered,pre-commit__pre-commit-2301,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2301,True
swerebench_filtered,pre-commit__pre-commit-2312,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2312,True
swerebench_filtered,pre-commit__pre-commit-2345,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2345,True
swerebench_filtered,pre-commit__pre-commit-2480,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2480,True
swerebench_filtered,pre-commit__pre-commit-2524,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2524,True
swerebench_filtered,pre-commit__pre-commit-2686,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2686,True
swerebench_filtered,pre-commit__pre-commit-2743,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2743,True
swerebench_filtered,pre-commit__pre-commit-2746,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-2746,True
swerebench_filtered,pre-commit__pre-commit-3130,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-3130,True
swerebench_filtered,pre-commit__pre-commit-3168,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-3168,True
swerebench_filtered,pre-commit__pre-commit-537,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-537,True
swerebench_filtered,pre-commit__pre-commit-566,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-566,True
swerebench_filtered,pre-commit__pre-commit-602,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-602,True
swerebench_filtered,pre-commit__pre-commit-622,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-622,True
swerebench_filtered,pre-commit__pre-commit-713,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-713,True
swerebench_filtered,pre-commit__pre-commit-718,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-718,True
swerebench_filtered,pre-commit__pre-commit-778,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-778,True
swerebench_filtered,pre-commit__pre-commit-803,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-803,True
swerebench_filtered,pre-commit__pre-commit-844,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-844,True
swerebench_filtered,pre-commit__pre-commit-933,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-933,True
swerebench_filtered,pre-commit__pre-commit-973,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-973,True
swerebench_filtered,pre-commit__pre-commit-977,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-977,True
swerebench_filtered,pre-commit__pre-commit-hooks-1031,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-1031,True
swerebench_filtered,pre-commit__pre-commit-hooks-1039,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-1039,True
swerebench_filtered,pre-commit__pre-commit-hooks-1049,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-1049,True
swerebench_filtered,pre-commit__pre-commit-hooks-1095,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-1095,True
swerebench_filtered,pre-commit__pre-commit-hooks-175,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-175,True
swerebench_filtered,pre-commit__pre-commit-hooks-205,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-205,True
swerebench_filtered,pre-commit__pre-commit-hooks-240,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-240,True
swerebench_filtered,pre-commit__pre-commit-hooks-266,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-266,True
swerebench_filtered,pre-commit__pre-commit-hooks-274,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-274,True
swerebench_filtered,pre-commit__pre-commit-hooks-301,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-301,True
swerebench_filtered,pre-commit__pre-commit-hooks-327,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-327,True
swerebench_filtered,pre-commit__pre-commit-hooks-386,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-386,True
swerebench_filtered,pre-commit__pre-commit-hooks-415,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-415,True
swerebench_filtered,pre-commit__pre-commit-hooks-469,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-469,True
swerebench_filtered,pre-commit__pre-commit-hooks-483,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-483,True
swerebench_filtered,pre-commit__pre-commit-hooks-487,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-487,True
swerebench_filtered,pre-commit__pre-commit-hooks-519,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-519,True
swerebench_filtered,pre-commit__pre-commit-hooks-582,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-582,True
swerebench_filtered,pre-commit__pre-commit-hooks-850,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-850,True
swerebench_filtered,pre-commit__pre-commit-hooks-944,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-hooks-944,True
swerebench_filtered,pre-commit__pre-commit-mirror-maker-185,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-mirror-maker-185,True
swerebench_filtered,pre-commit__pre-commit-mirror-maker-57,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-mirror-maker-57,True
swerebench_filtered,pre-commit__pre-commit-mirror-maker-64,swerebench/sweb.eval.x86_64.pre-commit_1776_pre-commit-mirror-maker-64,True
swerebench_filtered,prefab-cloud__prefab-cloud-python-62,swerebench/sweb.eval.x86_64.prefab-cloud_1776_prefab-cloud-python-62,True
swerebench_filtered,pretalx__pretalx-1887,swerebench/sweb.eval.x86_64.pretalx_1776_pretalx-1887,True
swerebench_filtered,pri22296__beautifultable-111,swerebench/sweb.eval.x86_64.pri22296_1776_beautifultable-111,True
swerebench_filtered,pri22296__beautifultable-37,swerebench/sweb.eval.x86_64.pri22296_1776_beautifultable-37,True
swerebench_filtered,pri22296__beautifultable-64,swerebench/sweb.eval.x86_64.pri22296_1776_beautifultable-64,True
swerebench_filtered,pri22296__beautifultable-77,swerebench/sweb.eval.x86_64.pri22296_1776_beautifultable-77,True
swerebench_filtered,prjemian__spec2nexus-212,swerebench/sweb.eval.x86_64.prjemian_1776_spec2nexus-212,True
swerebench_filtered,prjemian__spec2nexus-301,swerebench/sweb.eval.x86_64.prjemian_1776_spec2nexus-301,True
swerebench_filtered,probabl-ai__skore-1009,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1009,True
swerebench_filtered,probabl-ai__skore-1056,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1056,True
swerebench_filtered,probabl-ai__skore-1063,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1063,True
swerebench_filtered,probabl-ai__skore-1064,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1064,True
swerebench_filtered,probabl-ai__skore-1085,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1085,True
swerebench_filtered,probabl-ai__skore-1114,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1114,True
swerebench_filtered,probabl-ai__skore-1133,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1133,True
swerebench_filtered,probabl-ai__skore-1136,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1136,True
swerebench_filtered,probabl-ai__skore-1154,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1154,True
swerebench_filtered,probabl-ai__skore-1229,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1229,True
swerebench_filtered,probabl-ai__skore-1287,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1287,True
swerebench_filtered,probabl-ai__skore-1335,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-1335,True
swerebench_filtered,probabl-ai__skore-549,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-549,True
swerebench_filtered,probabl-ai__skore-551,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-551,True
swerebench_filtered,probabl-ai__skore-914,swerebench/sweb.eval.x86_64.probabl-ai_1776_skore-914,True
swerebench_filtered,projectmesa__mesa-1001,swerebench/sweb.eval.x86_64.projectmesa_1776_mesa-1001,True
